PatternConfig Name,Benchmark,Profiler,MemCellType,Cache Level,Design Target,Capacity,Word Width (bits),Optimization Target,Total Reads,Total Writes,Total Read Latency (ms),Total Write Latency (ms),Total Latency (ms),Total Read Energy (mJ),Total Write Energy (mJ),Total Energy (mJ),Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power (mW),Read Bandwidth Usage (%),Write Bandwidth Usage (%),Cache Hit Latency (ns),Cache Miss Latency (ns),Cache Write Latency (ns),Cache Hit Energy (nJ),Cache Miss Energy (nJ),Cache Write Energy (nJ),Leakage Power (mW),Total Area (mm^2)
memsyspatternconfig_deepsjeng_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,5824,15574569,0.0099011272869587,2349.719519556867,2349.729420684154,0.0094696863823052,133.2574628685612,133.2669325549435,1463.1777475749818,20589842.84124864,20592976.49056656,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_blender_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,275359,804452,0.4681257741431427,121.36686202658711,121.83498780073027,0.4477272274287774,6.882966232936512,7.33069346036529,32649.83792232024,501930.0104234312,536250.3199160956,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_specrand_is_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,8,12,1.3600449569998228e-05,0.00181042789914,0.00182402834871,1.3007810964705058e-05,0.0001026731175946,0.0001156809285593,0.0690439490905209,0.5449769775563221,1671.0855912708078,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_roms_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,39696,35125553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_wrf_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,2475478,3772730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_roms_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,1152980,20175938,1.9601307931520695,3043.923420543396,3045.883551336548,1.8747182357607048,172.62720457133628,174.50192280709695,140375.75707680307,12926035.535105674,13068081.76375282,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_x264_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,2526461,1522659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_cam4_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,274904,7861112,0.4673522485738491,1185.998040255414,1186.465392503988,0.4469874081801599,67.26040640004875,67.70739380822891,21593.59459807536,3249294.995171437,3272559.061339857,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_bwaves_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,7534246,16845409,12.80864159637011,2541.4498688354665,2554.258510431837,12.250505966198151,144.1308882655582,156.38139423175636,879433.3069776132,10346797.43471344,11227901.213261398,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_exchange2_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,547,1263,0.0009299307393486,0.1905475363844947,0.1914774671238433,0.0008894090747117,0.0108063456268351,0.0116957547015468,35.23947362065488,428.1606096451992,2133.871653610015,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_deepsjeng_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,5944,15574610,0.0101051340305086,2349.7257051855227,2349.7358103195534,0.0096648035467758,133.25781366837964,133.2674784719264,1921.43211665524,26492607.091129158,26496198.994816154,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_exchange2_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,530,1263,0.0009010297840123,0.1905475363844947,0.191448566168507,0.0008617674764117,0.0108063456268351,0.0116681131032468,31.867741898221656,399.61340236798986,2101.9527146103724,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_cactuBSSN_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,134741,3338341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_lbm_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,12288371,64084740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_perlbench_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,800264,624324,1.3604937718356327,94.19113230856158,95.5516260803972,1.301210354232341,5.341774289096,6.64298464332834,4445.892072941642,18251.43174590419,24367.795389189992,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_fotonik3d_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,1605,40845,0.0027285901949808,6.162243961698088,6.16497255189307,0.0026096920747939,0.3494736240127339,0.3520833160875278,104.81953949447532,14036.77647960533,15812.067589443966,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_nab_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,407803,290226,0.6932880169992485,43.786103954652695,44.47939197165194,0.6630780418549521,2.4832006855850097,3.1462787274399617,3466.20477921856,12980.797946580778,18117.4742961435,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_fotonik3d_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,8085,52510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_mcf_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,26930345,1110034,45.78309988439424,167.46971021617276,213.252810100567,43.788104621786246,9.49755428467012,53.28565890645637,323054.5403838329,70069.89822249691,394794.910176674,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_imagick_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,399560,746234,0.6792744537735614,112.58357107390896,113.26284552768252,0.6496751186321941,6.384847602926148,7.034522721558342,59894.45179609054,588627.9711372866,650192.8945037214,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_leela_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,9052,70374,0.0153889086884529,10.61725441450707,10.632643323195522,0.0147183381065637,0.6021264981337285,0.6168448362402923,46.91836527956166,1919.4280481532687,3636.8179837769912,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_mcf_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,33519188,441448,56.98450325266123,66.60081460163295,123.58531785429416,54.50140764930127,3.777070201326316,58.27847785062759,435965.9207386534,30213.41941499137,467849.81172398897,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_wrf_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,2506442,3794119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_leela_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,9037,70387,0.0153634078455092,10.619215711397803,10.634579119243314,0.0146939484610049,0.602237727344456,0.6169316758054609,46.561427651149145,1908.3399159155335,3625.372913910844,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_xz_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,138335,623610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_xz_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,19976762,33492157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_specrand_fr_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,8,13,1.3600449569998228e-05,0.0019612968907351,0.001974897340305,1.3007810964705058e-05,0.0001112292107275,0.0001242370216922,0.0743571169318386,0.6358243866507353,1671.1817518477435,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_x264_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,2526393,1522679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_specrand_ir_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,8,12,1.3600449569998228e-05,0.00181042789914,0.00182402834871,1.3007810964705058e-05,0.0001026731175946,0.0001156809285593,0.069582440260323,0.549227390431385,1671.0903801748527,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_xalancbmk_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,6079917,332638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_specrand_fs_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,8,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_nab_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,5934,260972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_cam4_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,275043,7861137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_xalancbmk_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,6109886,337361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_imagick_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,693102,2278525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.471570344161,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_omnetpp_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,6767,2460,0.0115042802800222,0.3711377193237189,0.3826419996037412,0.0110029820997698,0.0210479891068998,0.0320509712066697,672.2252015988448,1285.923088153707,3628.6198600967127,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_omnetpp_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,ReadLatency,6789,2448,0.0115416815163397,0.3693272914245788,0.3808689729409186,0.0110387535799228,0.0209453159893052,0.031984069569228,588.0122292613236,1115.7149091410663,3374.1987087465504,0,0,1.7000561962497789,0.9011517511439732,150.86899159500769,1.6259763705881325,1.6259763705881325,8.55609313288613,1670.471570344161,42.34011432629471
memsyspatternconfig_povray_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,36077,44799,0.9999474073707896,7.725845863430924,8.725793270801713,0.1386356957068858,0.3214979643042202,0.460133660011106,20244.69855532795,46947.71675003215,67402.97615071753,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_lbm_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,8808533,22650710,244.1464017543045,3906.2455447057623,4150.391946460068,33.84918647925442,162.5517791701878,196.4009656494422,6994.298317454639,33588.270614601344,40793.12977741341,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_bwaves_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,2212814,95528896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5608453574257,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_cactuBSSN_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,177705,1392159,4.925455387832308,240.08584681328,245.0113022011123,0.6828798488120448,9.990765072608738,10.673644921420784,99982.40831801534,1462776.7309822456,1562969.7001456183,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_pop2_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,4030087,22946208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5608453574257,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_perlbench_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,799301,620770,22.154252367405256,107.05536589303364,129.2096182604389,3.07153172975052,4.454927371171919,7.526459100922439,12088.313752752045,17532.802701283865,29831.677299393334,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_namd_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,14668,114443,0.4065534432273953,19.736355234461158,20.14290867768855,0.056365783868631,0.821294929102611,0.877660712971242,1804.8601943205572,26298.26862320241,28313.689662880388,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_deepsjeng_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,5824,15574569,0.1614240014559824,2685.9242278481547,2686.0856518496107,0.0223803057847632,111.7701785400481,111.79255884583286,3458.020053269967,17269805.08962424,17273473.67052287,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_blender_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,275359,804452,7.632134549608151,138.73238591327336,146.3645204628815,1.0581419334798448,5.773112801188833,6.831254734668677,77163.4167198895,420995.6100917985,498369.5876570454,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_specrand_is_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,8,12,0.0002217362657362,0.002069469192642,0.0022912054583782,3.074217827577366e-05,8.611744841738972e-05,0.0001168596266931,0.1631759100407839,0.4571014093354514,211.18112267680195,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_roms_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,39696,35125553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5608453574257,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_wrf_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,2475478,3772730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5608453574257,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_roms_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,1152980,20175938,31.957184958571197,3479.4568436380005,3511.414028596572,4.430639588550189,144.7916916656211,149.22233125417128,331758.86099215195,10841759.016519738,11173728.438357249,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_x264_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,2526461,1522659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5608453574257,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_cam4_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,274904,7861112,7.619523299494402,1355.6940919923925,1363.313615291887,1.0563934720904102,56.414908930276944,57.47130240236736,51033.50106716958,2725357.9193370505,2776601.9812495774,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_bwaves_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,7534246,16845409,208.8269466472751,2905.0879135795903,3113.9148602268656,28.952391713191822,120.89030338561103,149.84269509880286,2078420.079913268,8678413.73909627,10757044.379854895,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_exchange2_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,547,1263,0.0151612171697153,0.2178116325255754,0.2329728496952908,0.002101996439606,0.0090638614459302,0.0111658578855362,83.28366573976876,359.1212586049474,652.9657697021419,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_deepsjeng_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,5944,15574610,0.164750045442026,2685.931298534563,2686.096048580005,0.0228414384588998,111.7704727746635,111.7933142131224,4541.0414431212375,22220769.935320776,22225521.537609253,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_exchange2_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,530,1263,0.0146900276050258,0.2178116325255754,0.2325016601306013,0.00203666931077,0.0090638614459302,0.0111005307567002,75.31503996634882,335.1771853387423,621.0530706625168,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_cactuBSSN_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,134741,3338341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5608453574257,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_lbm_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,12288371,64084740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5608453574257,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_perlbench_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,800264,624324,22.180943870393257,107.6682736855878,129.84921755598106,3.0752323194604663,4.480432488811535,7.555664808272001,10507.25653010133,15308.454332972988,26026.27170843174,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_fotonik3d_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,1605,40845,0.044485838313333,7.04395576445537,7.088441602768703,0.006167649516577,0.2931222650506903,0.2992899145672674,247.7266143140575,11773.396997657965,12231.684457329446,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_nab_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,407803,290226,11.303089297004467,50.05114715864424,61.35423645564871,1.5670940659244157,2.082793548698779,3.649887614623194,8191.899894010474,10887.691187042095,19290.151926409995,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_fotonik3d_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,8085,52510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5608453574257,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_mcf_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,26930345,1110034,746.4292669110765,191.43176381543523,937.8610307265118,103.48718337726122,7.966107978045732,111.45329135530694,763495.1261380896,58771.38034915401,822477.0673326011,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_imagick_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,399560,746234,11.074617792196488,128.69235612517048,139.76697391736695,1.5354180939835154,5.355314000191867,6.890732094175382,141552.32727791235,493713.83794522606,635476.7260684958,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_leela_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,9052,70374,0.2508945846805551,12.136402080249288,12.387296664929842,0.0347847747190378,0.505035776243782,0.5398205509628199,110.8851253870338,1609.92721172002,1931.37318246448,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_mcf_r_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,33519188,441448,929.0524472038718,76.13025301278722,1005.182700216659,128.80660664439665,3.168031280746655,131.9746379251433,1030345.6972026642,25341.614718042565,1055897.8727660642,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_wrf_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,2506442,3794119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5608453574257,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
memsyspatternconfig_leela_s_l3,core_0,sniper,PCRAM (Phase-Change),,cache,8MB,128,WriteDynamicEnergy,9037,70387,0.2504788291822997,12.138644005207984,12.389122834390282,0.0347271331347708,0.5051290701462342,0.539856203281005,110.04155222658711,1600.6270007358917,1921.2293983199045,0,0,27.717033217029957,26.005564335901006,172.45576605350396,3.842772284471708,3.842772284471708,7.176454034782477,210.5608453574257,15.311045531153734
