PatternConfig Name,Benchmark,Profiler,MemCellType,Cache Level,Design Target,Capacity,Word Width (bits),Optimization Target,Total Reads,Total Writes,Total Hits,Total Misses,Total Read Latency (ms),Total Write Latency (ms),Total Hit Latency (ms),Total Miss Latency (ms),Total Latency (ms),Total Read Energy (mJ),Total Write Energy (mJ),Total Hit Energy (mJ),Total Miss Energy (mJ),Total Energy (mJ),Cache Hit Latency (ns),Cache Miss Latency (ns),Cache Write Latency (ns),Cache Hit Energy (nJ),Cache Miss Energy (nJ),Cache Write Energy (nJ),Leakage Power (mW),Total Area (mm^2)
memsyspatternconfig_imagick_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteLatency,399560,746234,1145794,0,51.01937958637966,85.84958769910259,51.01937958637966,0.0,136.86896728548226,4.855121229325139,2.5644754488070705,4.855121229325139,0.0,7.419596678132209,4.452753251141099,2.578313642462637,11.504379015041204,0.42373421656293697,0.42373421656293697,0.34365566950943943,75.24585595858493,10.490528685785138
memsyspatternconfig_nab_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteLatency,5934,260972,0,0,0.0,30.023208003133334,0.0,0.0,30.023208003133334,0.0,0.8968450738321743,0.0,0.0,0.8968450738321743,4.452753251141099,2.578313642462637,11.504379015041204,0.42373421656293697,0.42373421656293697,0.34365566950943943,75.24585595858493,10.490528685785138
memsyspatternconfig_exchange2_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteLatency,530,1263,1793,0,0.07983786579295991,0.14530030695997043,0.07983786579295991,0.0,0.22513817275293035,0.007597554502973461,0.00434037110590422,0.007597554502973461,0.0,0.011937925608877681,4.452753251141099,2.578313642462637,11.504379015041204,0.42373421656293697,0.42373421656293697,0.34365566950943943,75.24585595858493,10.490528685785138
memsyspatternconfig_cam4_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteLatency,275043,7861137,0,0,0.0,904.3749953716397,0.0,0.0,904.3749953716397,0.0,27.015242988404268,0.0,0.0,27.015242988404268,4.452753251141099,2.578313642462637,11.504379015041204,0.42373421656293697,0.42373421656293697,0.34365566950943943,75.24585595858493,10.490528685785138
memsyspatternconfig_pop2_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteLatency,4030087,22946208,0,0,0.0,2639.8187378997063,0.0,0.0,2639.8187378997063,0.0,78.85594472942856,0.0,0.0,78.85594472942856,4.452753251141099,2.578313642462637,11.504379015041204,0.42373421656293697,0.42373421656293697,0.34365566950943943,75.24585595858493,10.490528685785138
memsyspatternconfig_xalancbmk_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteLatency,6109886,337361,0,0,0.0,38.81128808893316,0.0,0.0,38.81128808893316,0.0,1.1593602032137402,0.0,0.0,1.1593602032137402,4.452753251141099,2.578313642462637,11.504379015041204,0.42373421656293697,0.42373421656293697,0.34365566950943943,75.24585595858493,10.490528685785138
memsyspatternconfig_perlbench_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteLatency,799301,620770,1420071,0,63.232257621011925,71.41573361167129,63.232257621011925,0.0,134.6479912326832,6.0173267264874655,2.133311299613747,6.0173267264874655,0.0,8.150638026101213,4.452753251141099,2.578313642462637,11.504379015041204,0.42373421656293697,0.42373421656293697,0.34365566950943943,75.24585595858493,10.490528685785138
memsyspatternconfig_specrand_fr_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteLatency,8,13,21,0,0.0009350781827396309,0.0014955692719553567,0.0009350781827396309,0.0,0.0024306474546949876,8.898418547821678e-05,4.4675237036227135e-05,8.898418547821678e-05,0.0,0.00013365942251444393,4.452753251141099,2.578313642462637,11.504379015041204,0.42373421656293697,0.42373421656293697,0.34365566950943943,75.24585595858493,10.490528685785138
memsyspatternconfig_specrand_ir_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteLatency,8,12,20,0,0.0008905506502282199,0.0013805254818049448,0.0008905506502282199,0.0,0.0022710761320331647,8.47468433125874e-05,4.1238680341132735e-05,8.47468433125874e-05,0.0,0.00012598552365372014,4.452753251141099,2.578313642462637,11.504379015041204,0.42373421656293697,0.42373421656293697,0.34365566950943943,75.24585595858493,10.490528685785138
memsyspatternconfig_omnetpp_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,6789,2448,9237,0,0.39428358778212796,0.2878907859561842,0.39428358778212796,0.0,0.6821743737383121,0.02343401437798025,0.004426894090920933,0.02343401437798025,0.0,0.027860908468901185,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_deepsjeng_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,5824,15574569,15580393,0,665.0528581894071,1831.6073980142248,665.0528581894071,0.0,2496.660256203632,39.527027560526456,28.164610896544257,39.527027560526456,0.0,67.69163845707071,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_blender_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,275359,804452,1079811,0,46.091994717614746,94.6055222810557,46.091994717614746,0.0,140.69751699867044,2.7394507415287683,1.45474828644997,2.7394507415287683,0.0,4.194199027978739,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_fotonik3d_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,8085,52510,0,0,0.0,6.175304399738249,0.0,0.0,6.175304399738249,0.0,0.09495760159896167,0.0,0.0,0.09495760159896167,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_wrf_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,2506442,3794119,0,0,0.0,446.19767194497217,0.0,0.0,446.19767194497217,0.0,6.86117768846031,0.0,0.0,6.86117768846031,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_leela_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,9037,70387,79424,0,3.3902327244784813,8.277683313357002,3.3902327244784813,0.0,11.667916037835484,0.20149649864205946,0.127285863716361,0.20149649864205946,0.0,0.32878236235842045,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_mcf_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,33519188,441448,33960636,0,1449.6179934440725,51.915364247869945,1449.6179934440725,0.0,1501.5333576919425,86.15719739194041,0.7983021007552549,86.15719739194041,0.0,86.95549949269567,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_bwaves_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,2212814,95528896,0,0,0.0,11234.431761015761,0.0,0.0,11234.431761015761,0.0,172.7517586660949,0.0,0.0,172.7517586660949,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_lbm_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,12288371,64084740,0,0,0.0,7536.522126796453,0.0,0.0,7536.522126796453,0.0,115.88903465041028,0.0,0.0,115.88903465041028,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_roms_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,39696,35125553,0,0,0.0,4130.850923331538,0.0,0.0,4130.850923331538,0.0,63.5200584215809,0.0,0.0,63.5200584215809,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_xz_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,19976762,33492157,0,0,0.0,3938.759559680522,0.0,0.0,3938.759559680522,0.0,60.56627120731053,0.0,0.0,60.56627120731053,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_x264_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,2526393,1522679,0,0,0.0,179.0707737209872,0.0,0.0,179.0707737209872,0.0,2.753569717103511,0.0,0.0,2.753569717103511,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_mcf_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,26930345,1110034,28040379,0,1196.910385935979,130.54271270346692,1196.910385935979,0.0,1327.4530986394461,71.13766857746188,2.007354148415575,71.13766857746188,0.0,73.14502272587745,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_bwaves_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,7534246,16845409,24379655,0,1040.651493156923,1981.0612895275247,1040.651493156923,0.0,3021.7127826844476,61.850512698949665,30.462762075672504,61.850512698949665,0.0,92.31327477462217,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_lbm_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,8808533,22650710,31459243,0,1342.8454258904185,2663.7788825022885,1342.8454258904185,0.0,4006.624308392707,79.81123230295275,40.96090451558974,79.81123230295275,0.0,120.77213681854249,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_leela_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,9052,70374,79426,0,3.39031809496409,8.276154481568836,3.39031809496409,0.0,11.666472576532927,0.20150157258692858,0.12726235488336182,0.20150157258692858,0.0,0.3287639274702904,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_roms_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,1152980,20175938,21328918,0,910.4300435802544,2372.739643882044,910.4300435802544,0.0,3283.1696874622985,54.11087702487407,36.48559669566467,54.11087702487407,0.0,90.59647372053874,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_xz_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,138335,623610,0,0,0.0,73.33806087832356,0.0,0.0,73.33806087832356,0.0,1.1277187189702627,0.0,0.0,1.1277187189702627,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_x264_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,2526461,1522659,0,0,0.0,179.06842167208234,0.0,0.0,179.06842167208234,0.0,2.753533549668128,0.0,0.0,2.753533549668128,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_omnetpp_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,6767,2460,9227,0,0.3938567353540863,0.28930201529910676,0.3938567353540863,0.0,0.6831587506531931,0.023408644653634705,0.004448594552150937,0.023408644653634705,0.0,0.02785723920578564,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_deepsjeng_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,5944,15574610,15580554,0,665.0597305134985,1831.6122197144798,665.0597305134985,0.0,2496.6719502279784,39.52743601308842,28.164685039786793,39.52743601308842,0.0,67.69212105287521,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_wrf_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,2475478,3772730,0,0,0.0,443.68227324365813,0.0,0.0,443.68227324365813,0.0,6.822498424689596,0.0,0.0,6.822498424689596,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_fotonik3d_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,1605,40845,42450,0,1.811988557037061,4.803471875972363,1.811988557037061,0.0,6.615460433009424,0.10769447984684005,0.07386294491162806,0.10769447984684005,0.0,0.18155742475846812,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_xalancbmk_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,6079917,332638,0,0,0.0,39.11904218092043,0.0,0.0,39.11904218092043,0.0,0.6015331685521884,0.0,0.0,0.6015331685521884,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_perlbench_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,800264,624324,1424588,0,60.80888467590843,73.42202902422744,60.80888467590843,0.0,134.2309137001359,3.6141404865971776,1.1290098964134478,3.6141404865971776,0.0,4.743150383010626,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_specrand_fs_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,8,13,0,0,0.0,0.0015288317881660112,0.0,0.0,0.0015288317881660112,0.0,2.350883299917162e-05,0.0,0.0,2.350883299917162e-05,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_specrand_is_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,8,12,20,0,0.000853704856083421,0.0014112293429224718,0.000853704856083421,0.0,0.002264934199005893,5.073944869109072e-05,2.1700461230004573e-05,5.073944869109072e-05,0.0,7.24399099210953e-05,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_namd_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,14668,114443,129111,0,5.5111343836893285,13.45877664100637,5.5111343836893285,0.0,18.969911024695698,0.3275510479977707,0.20695549037878444,0.3275510479977707,0.0,0.5345065383765552,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_cactuBSSN_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,134741,3338341,0,0,0.0,392.5970646567623,0.0,0.0,392.5970646567623,0.0,6.036961620252891,0.0,0.0,6.036961620252891,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_imagick_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,693102,2278525,0,0,0.0,267.96011154853545,0.0,0.0,267.96011154853545,0.0,4.120420285341347,0.0,0.0,4.120420285341347,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_exchange2_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,547,1263,1810,0,0.07726028947554961,0.14853188834259018,0.07726028947554961,0.0,0.2257921778181398,0.00459192010654371,0.002283973544457981,0.00459192010654371,0.0,0.006875893651001691,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_nab_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,407803,290226,698029,0,29.795537349352713,34.131287273251445,29.795537349352713,0.0,63.92682462260416,1.7708803315196682,0.5248365050782755,1.7708803315196682,0.0,2.2957168365979435,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_cam4_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,274904,7861112,8136016,0,347.28781841862053,924.4859935333299,347.28781841862053,0.0,1271.7738119519504,20.64084831909466,14.21581301506031,20.64084831909466,0.0,34.856661334154964,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_povray_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,36077,44799,80876,0,3.452211697030138,5.268471944465317,3.452211697030138,0.0,8.720683641495455,0.20518018261703264,0.08101324688691457,0.20518018261703264,0.0,0.2861934295039472,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_cactuBSSN_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,177705,1392159,1569864,0,67.01002600952718,163.72130256780048,67.01002600952718,0.0,230.73132857732764,3.982701693999522,2.517541033791828,3.982701693999522,0.0,6.50024272779135,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_imagick_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,399560,746234,1145794,0,48.908495093562365,87.75894312386731,48.908495093562365,0.0,136.66743821742966,2.90684779367798,1.3494684987926027,2.90684779367798,0.0,4.256316292470583,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_nab_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,5934,260972,0,0,0.0,30.690945340096945,0.0,0.0,30.690945340096945,0.0,0.47193439734306275,0.0,0.0,0.47193439734306275,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_exchange2_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,530,1263,1793,0,0.0765346403478787,0.14853188834259018,0.0765346403478787,0.0,0.2250665286904689,0.004548791575156283,0.002283973544457981,0.004548791575156283,0.0,0.006832765119614264,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_cam4_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,275043,7861137,0,0,0.0,924.4889335944611,0.0,0.0,924.4889335944611,0.0,14.21585822435454,0.0,0.0,14.21585822435454,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_pop2_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,4030087,22946208,0,0,0.0,2698.5301698668636,0.0,0.0,2698.5301698668636,0.0,41.49527475663506,0.0,0.0,41.49527475663506,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_xalancbmk_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,6109886,337361,0,0,0.0,39.67447852980567,0.0,0.0,39.67447852980567,0.0,0.6100741084179644,0.0,0.0,0.6100741084179644,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_perlbench_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,799301,620770,1420071,0,60.616075434161985,73.0040699338319,60.616075434161985,0.0,133.62014536799387,3.6026809821102947,1.1225829431458283,3.6026809821102947,0.0,4.725263925256123,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_specrand_fr_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,8,13,21,0,0.0008963900988875921,0.0015288317881660112,0.0008963900988875921,0.0,0.0024252218870536033,5.327642112564525e-05,2.350883299917162e-05,5.327642112564525e-05,0.0,7.678525412481687e-05,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_specrand_ir_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadEDP,8,12,20,0,0.000853704856083421,0.0014112293429224718,0.000853704856083421,0.0,0.002264934199005893,5.073944869109072e-05,2.1700461230004573e-05,5.073944869109072e-05,0.0,7.24399099210953e-05,4.268524280417105,2.5990098057409963,11.760244524353931,0.2536972434554536,0.2536972434554536,0.18083717691670476,30.584268515723085,6.714277156862294
memsyspatternconfig_omnetpp_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,6789,2448,9237,0,3.6890548658545366,1.0156223587043,3.6890548658545366,0.0,4.704677224558837,0.014228497745534292,0.0021535352878068407,0.014228497745534292,0.0,0.016382033033341133,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_deepsjeng_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,5824,15574569,15580393,0,6222.466667595102,6461.552493293658,6222.466667595102,0.0,12684.01916088876,23.99973873281783,13.701137227893177,23.99973873281783,0.0,37.700875960711,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_blender_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,275359,804452,1079811,0,431.25279027316805,333.74977030408155,431.25279027316805,0.0,765.0025605772496,1.6633201666237014,0.7076861802887209,1.6633201666237014,0.0,2.3710063469124223,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_fotonik3d_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,8085,52510,0,0,0.0,21.78526554557304,0.0,0.0,21.78526554557304,0.0,0.046193683808307684,0.0,0.0,0.046193683808307684,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_wrf_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,2506442,3794119,0,0,0.0,1574.09807515719,0.0,0.0,1574.09807515719,0.0,3.3377324969928113,0.0,0.0,3.3377324969928113,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_leela_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,9037,70387,79424,0,31.720200678318793,29.20204696165015,31.720200678318793,0.0,60.922247639968944,0.12234320720377997,0.06192029750933827,0.12234320720377997,0.0,0.18426350471311825,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_mcf_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,33519188,441448,33960636,0,13563.131913317608,183.14724632569278,13563.131913317608,0.0,13746.2791596433,52.312312738217024,0.3883471592041479,52.312312738217024,0.0,52.70065989742117,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_bwaves_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,2212814,95528896,0,0,0.0,39632.87691173929,0.0,0.0,39632.87691173929,0.0,84.03792832566575,0.0,0.0,84.03792832566575,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_lbm_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,12288371,64084740,0,0,0.0,26587.375325062014,0.0,0.0,26587.375325062014,0.0,56.37612295748634,0.0,0.0,56.37612295748634,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_roms_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,39696,35125553,0,0,0.0,14572.833737194813,0.0,0.0,14572.833737194813,0.0,30.900374954750585,0.0,0.0,30.900374954750585,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_xz_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,19976762,33492157,0,0,0.0,13895.172994458633,0.0,0.0,13895.172994458633,0.0,29.46345668474955,0.0,0.0,29.46345668474955,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
memsyspatternconfig_x264_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,ReadDynamicEnergy,2526393,1522679,0,0,0.0,631.7266493176082,0.0,0.0,631.7266493176082,0.0,1.3395191823947845,0.0,0.0,1.3395191823947845,39.93780302971242,25.594313502237807,41.487841450339054,0.15403808320379225,0.15403808320379225,0.08797121273720754,1.35192228814445,4.755276544672979
